X Y Z Dir_X Dir_Y Dir_Z Dip_Direction Dip M K T n(T)
2613987 1148655 2398 -0.8484 -0.0244 0.5288 268.35 58.08 6.65 5.20 10 209 
2613987 1148657 2401 -0.8520 -0.0202 0.5232 268.64 58.45 6.66 4.98 10 209 
2613987 1148659 2403 -0.8582 -0.0127 0.5132 269.15 59.13 6.65 4.89 10 209 
2613989 1148661 2410 -0.8636 -0.0063 0.5041 269.58 59.73 6.64 4.78 10 209 
2613989 1148663 2411 -0.8732 0.0053 0.4873 270.35 60.84 6.62 4.75 10 209 
2613989 1148665 2411 0.8801 -0.0144 -0.4745 270.94 61.67 6.60 4.69 10 209 
2613991 1148667 2414 0.8914 -0.0295 -0.4523 271.89 63.11 6.56 4.69 10 209 
2613991 1148669 2413 0.9018 -0.0440 -0.4298 272.79 64.54 6.53 4.66 10 209 
2613991 1148671 2411 0.9173 -0.0671 -0.3925 274.19 66.89 6.48 4.68 10 209 
2613991 1148673 2410 0.9288 -0.0867 -0.3602 275.33 68.89 6.43 4.62 10 209 
2613993 1148675 2411 0.9415 -0.1110 -0.3181 276.73 71.45 6.35 4.68 10 209 
2613993 1148677 2411 0.9547 -0.1418 -0.2615 278.45 74.84 6.30 4.57 10 209 
2613993 1148679 2411 0.9626 -0.1661 -0.2140 279.79 77.64 6.26 4.44 10 209 
2613995 1148681 2413 0.9677 -0.1905 -0.1649 281.14 80.51 6.21 4.33 10 209 
2613995 1148683 2413 0.9699 -0.2095 -0.1245 282.19 82.85 6.18 4.16 10 209 
2613995 1148685 2413 0.9701 -0.2293 -0.0800 283.30 85.41 6.15 3.99 10 209 
2613997 1148687 2414 0.9679 -0.2490 -0.0335 284.43 88.08 6.10 3.89 10 209 
2613997 1148689 2415 0.9638 -0.2666 0.0088 105.46 89.49 6.07 3.74 10 209 
2613997 1148691 2416 0.9575 -0.2838 0.0523 106.51 87.00 6.03 3.65 10 209 
2613997 1148693 2416 0.9488 -0.3005 0.0973 107.57 84.42 5.99 3.55 10 209 
2613999 1148695 2418 0.9374 -0.3170 0.1443 108.68 81.70 5.94 3.49 10 209 
2613999 1148697 2418 0.9243 -0.3320 0.1884 109.76 79.14 5.88 3.46 10 209 
2613999 1148699 2418 0.9083 -0.3467 0.2342 110.89 76.46 5.82 3.45 10 209 
2613999 1148701 2419 0.8885 -0.3615 0.2826 112.14 73.59 5.73 3.53 10 209 
2614001 1148703 2420 0.8675 -0.3744 0.3274 113.34 70.89 5.65 3.56 10 209 
2614001 1148705 2420 0.8430 -0.3867 0.3739 114.64 68.04 5.57 3.63 10 209 
2614001 1148707 2421 0.8141 -0.3986 0.4223 116.09 65.02 5.47 3.77 10 209 
2614001 1148709 2421 0.7840 -0.4087 0.4672 117.54 62.14 5.37 3.91 10 209 
2614001 1148711 2422 -0.7488 0.4183 -0.5141 119.19 59.06 5.27 4.13 10 209 
2614001 1148713 2422 -0.7074 0.4264 -0.5637 121.08 55.69 5.17 4.33 10 209 
2614001 1148715 2423 -0.6604 0.4324 -0.6139 123.22 52.13 5.08 4.45 10 209 
2614001 1148717 2424 -0.6085 0.4359 -0.6631 125.61 48.46 5.00 4.44 10 209 
2614001 1148719 2424 -0.5588 0.4361 -0.7054 127.97 45.14 4.96 4.21 10 209 
2614001 1148721 2425 -0.5224 0.4341 -0.7340 129.73 42.78 4.94 3.75 10 209 
2614001 1148723 2425 -0.5125 0.4320 -0.7421 130.12 42.09 4.94 3.20 10 209 
2614001 1148725 2426 -0.5233 0.4306 -0.7354 129.45 42.66 4.93 2.70 10 209 
2614001 1148727 2427 -0.5431 0.4298 -0.7214 128.36 43.83 4.92 2.32 10 209 
2614001 1148729 2428 -0.5628 0.4286 -0.7068 127.29 45.03 4.90 2.00 10 209 
2614001 1148731 2429 -0.5791 0.4272 -0.6944 126.42 46.02 4.88 1.76 10 209 
2614001 1148733 2431 -0.5905 0.4253 -0.6858 125.76 46.70 4.87 1.56 10 209 
2614001 1148735 2431 -0.5984 0.4229 -0.6805 125.25 47.12 4.86 1.39 10 209 
2614001 1148737 2432 -0.6045 0.4207 -0.6765 124.83 47.43 4.86 1.26 10 209 
2614001 1148739 2433 -0.6087 0.4180 -0.6744 124.48 47.60 4.85 1.14 10 209 
2614001 1148741 2434 -0.6113 0.4149 -0.6740 124.17 47.63 4.86 1.04 10 209 
2614001 1148743 2435 -0.6128 0.4119 -0.6743 123.91 47.60 4.87 0.95 10 209 
2614001 1148745 2437 -0.6135 0.4086 -0.6758 123.67 47.48 4.87 0.88 10 209 
2614003 1148747 2438 -0.6135 0.4049 -0.6780 123.42 47.31 4.89 0.81 10 209 
2614003 1148749 2438 -0.6135 0.4017 -0.6800 123.22 47.16 4.90 0.76 10 209 
2614005 1148751 2439 -0.6130 0.3982 -0.6824 123.01 46.96 4.91 0.71 10 209 
2614005 1148753 2440 -0.6124 0.3944 -0.6851 122.78 46.76 4.92 0.66 10 209 
2614005 1148755 2441 -0.6118 0.3914 -0.6874 122.61 46.58 4.93 0.62 10 209 
2614007 1148757 2440 -0.6114 0.3885 -0.6894 122.43 46.42 4.94 0.59 10 209 
2614007 1148759 2440 -0.6115 0.3874 -0.6899 122.36 46.37 4.93 0.56 10 209 
2614009 1148761 2439 -0.6114 0.3867 -0.6904 122.31 46.34 4.92 0.53 10 209 
2614009 1148763 2439 0.6112 -0.3862 0.6909 122.29 46.30 4.91 0.51 10 209 
2614011 1148765 2439 0.6111 -0.3877 0.6901 122.39 46.36 4.90 0.48 10 209 
2614011 1148767 2440 0.6109 -0.3895 0.6893 122.52 46.42 4.90 0.46 10 209 
2614013 1148769 2440 0.6106 -0.3910 0.6887 122.63 46.48 4.90 0.44 10 209 
2614013 1148771 2440 0.6105 -0.3940 0.6871 122.83 46.60 4.91 0.42 10 209 
2614015 1148773 2439 0.6103 -0.3964 0.6859 123.00 46.70 4.92 0.41 10 209 
2614015 1148775 2440 0.6099 -0.3979 0.6854 123.12 46.73 4.92 0.40 10 209 
2614017 1148777 2438 0.6092 -0.3986 0.6856 123.20 46.72 4.92 0.39 10 209 
2614017 1148779 2438 0.6085 -0.3998 0.6855 123.31 46.72 4.93 0.38 10 209 
2614019 1148781 2437 0.6075 -0.4006 0.6859 123.40 46.70 4.93 0.38 10 209 
2614021 1148783 2436 0.6065 -0.4012 0.6864 123.49 46.65 4.93 0.38 10 209 
2614021 1148785 2436 0.6053 -0.4026 0.6867 123.63 46.63 4.94 0.38 10 209 
2614023 1148787 2436 0.6043 -0.4037 0.6869 123.75 46.61 4.95 0.38 10 209 
2614023 1148789 2436 0.6032 -0.4045 0.6874 123.85 46.58 4.96 0.38 10 209 
2614025 1148791 2436 0.6021 -0.4063 0.6873 124.01 46.58 4.98 0.39 10 209 
2614027 1148793 2436 0.6008 -0.4078 0.6876 124.17 46.56 4.99 0.40 10 209 
2614029 1148795 2437 -0.5994 0.4092 -0.6879 124.32 46.53 5.01 0.41 10 209 
2614031 1148797 2438 -0.5979 0.4105 -0.6885 124.48 46.49 5.02 0.42 10 209 
